0.0000000e+00		1.0000000e+00		1.0000000e+00		0.0000000e+00
1.5686275e-02		9.9995899e-01		9.9995899e-01		3.1653952e-10
3.1372549e-02		9.9983598e-01		9.9983597e-01		2.5320358e-09
4.7058824e-02		9.9963099e-01		9.9963095e-01		8.5442541e-09
6.2745098e-02		9.9934405e-01		9.9934397e-01		2.0248811e-08
7.8431373e-02		9.9897522e-01		9.9897507e-01		3.9538243e-08
9.4117647e-02		9.9852455e-01		9.9852430e-01		6.8301073e-08
1.0980392e-01		9.9799212e-01		9.9799173e-01		1.0842088e-07
1.2549020e-01		9.9737802e-01		9.9737743e-01		1.6177538e-07
1.4117647e-01		9.9668233e-01		9.9668151e-01		2.3023547e-07
1.5686275e-01		9.9590517e-01		9.9590406e-01		3.1566437e-07
1.7254902e-01		9.9504666e-01		9.9504519e-01		4.1991662e-07
1.8823529e-01		9.9410693e-01		9.9410503e-01		5.4483723e-07
2.0392157e-01		9.9308612e-01		9.9308373e-01		6.9226073e-07
2.1960784e-01		9.9198440e-01		9.9198143e-01		8.6401029e-07
2.3529412e-01		9.9080193e-01		9.9079829e-01		1.0618968e-06
2.5098039e-01		9.8953888e-01		9.8953449e-01		1.2877179e-06
2.6666667e-01		9.8819546e-01		9.8819022e-01		1.5432573e-06
2.8235294e-01		9.8677187e-01		9.8676567e-01		1.8302835e-06
2.9803922e-01		9.8526832e-01		9.8526105e-01		2.1505495e-06
3.1372549e-01		9.8368504e-01		9.8367659e-01		2.5057914e-06
3.2941176e-01		9.8202227e-01		9.8201252e-01		2.8977275e-06
3.4509804e-01		9.8028026e-01		9.8026908e-01		3.3280580e-06
3.6078431e-01		9.7845927e-01		9.7844653e-01		3.7984635e-06
3.7647059e-01		9.7655957e-01		9.7654515e-01		4.3106046e-06
3.9215686e-01		9.7458146e-01		9.7456520e-01		4.8661209e-06
4.0784314e-01		9.7252522e-01		9.7250698e-01		5.4666300e-06
4.2352941e-01		9.7039117e-01		9.7037080e-01		6.1137269e-06
4.3921569e-01		9.6817963e-01		9.6815696e-01		6.8089833e-06
4.5490196e-01		9.6589092e-01		9.6586580e-01		7.5539462e-06
4.7058824e-01		9.6352539e-01		9.6349765e-01		8.3501379e-06
4.8627451e-01		9.6108340e-01		9.6105286e-01		9.1990547e-06
5.0196078e-01		9.5856529e-01		9.5853178e-01		1.0102166e-05
5.1764706e-01		9.5597146e-01		9.5593480e-01		1.1060914e-05
5.3333333e-01		9.5330229e-01		9.5326228e-01		1.2076713e-05
5.4901961e-01		9.5055817e-01		9.5051463e-01		1.3150947e-05
5.6470588e-01		9.4773952e-01		9.4769224e-01		1.4284973e-05
5.8039216e-01		9.4484674e-01		9.4479554e-01		1.5480114e-05
5.9607843e-01		9.4188028e-01		9.4182493e-01		1.6737665e-05
6.1176471e-01		9.3884056e-01		9.3878087e-01		1.8058887e-05
6.2745098e-01		9.3572805e-01		9.3566380e-01		1.9445011e-05
6.4313725e-01		9.3254320e-01		9.3247417e-01		2.0897232e-05
6.5882353e-01		9.2928648e-01		9.2921245e-01		2.2416712e-05
6.7450980e-01		9.2595838e-01		9.2587912e-01		2.4004580e-05
6.9019608e-01		9.2255938e-01		9.2247466e-01		2.5661927e-05
7.0588235e-01		9.1909000e-01		9.1899958e-01		2.7389811e-05
7.2156863e-01		9.1555073e-01		9.1545438e-01		2.9189253e-05
7.3725490e-01		9.1194211e-01		9.1183959e-01		3.1061235e-05
7.5294118e-01		9.0826466e-01		9.0815572e-01		3.3006704e-05
7.6862745e-01		9.0451892e-01		9.0440332e-01		3.5026566e-05
7.8431373e-01		9.0070545e-01		9.0058293e-01		3.7121692e-05
8.0000000e-01		8.9682481e-01		8.9669511e-01		3.9292910e-05
8.1568627e-01		8.9287757e-01		8.9274044e-01		4.1541011e-05
8.3137255e-01		8.8886430e-01		8.8871948e-01		4.3866743e-05
8.4705882e-01		8.8478560e-01		8.8463282e-01		4.6270816e-05
8.6274510e-01		8.8064206e-01		8.8048105e-01		4.8753897e-05
8.7843137e-01		8.7643429e-01		8.7626479e-01		5.1316612e-05
8.9411765e-01		8.7216291e-01		8.7198463e-01		5.3959544e-05
9.0980392e-01		8.6782853e-01		8.6764122e-01		5.6683233e-05
9.2549020e-01		8.6343180e-01		8.6323517e-01		5.9488178e-05
9.4117647e-01		8.5897336e-01		8.5876712e-01		6.2374832e-05
9.5686275e-01		8.5445385e-01		8.5423773e-01		6.5343606e-05
9.7254902e-01		8.4987393e-01		8.4964765e-01		6.8394866e-05
9.8823529e-01		8.4523428e-01		8.4499755e-01		7.1528934e-05
1.0039216e+00		8.4053556e-01		8.4028809e-01		7.4746086e-05
1.0196078e+00		8.3577846e-01		8.3551997e-01		7.8046553e-05
1.0352941e+00		8.3096367e-01		8.3069387e-01		8.1430521e-05
1.0509804e+00		8.2609189e-01		8.2581048e-01		8.4898131e-05
1.0666667e+00		8.2116383e-01		8.2087052e-01		8.8449476e-05
1.0823529e+00		8.1618020e-01		8.1587469e-01		9.2084603e-05
1.0980392e+00		8.1114171e-01		8.1082372e-01		9.5803514e-05
1.1137255e+00		8.0604911e-01		8.0571834e-01		9.9606163e-05
1.1294118e+00		8.0090313e-01		8.0055927e-01		1.0349246e-04
1.1450980e+00		7.9570450e-01		7.9534726e-01		1.0746226e-04
1.1607843e+00		7.9045398e-01		7.9008307e-01		1.1151537e-04
1.1764706e+00		7.8515233e-01		7.8476744e-01		1.1565157e-04
1.1921569e+00		7.7980030e-01		7.7940115e-01		1.1987057e-04
1.2078431e+00		7.7439867e-01		7.7398495e-01		1.2417204e-04
1.2235294e+00		7.6894822e-01		7.6851963e-01		1.2855561e-04
1.2392157e+00		7.6344973e-01		7.6300597e-01		1.3302084e-04
1.2549020e+00		7.5790398e-01		7.5744476e-01		1.3756727e-04
1.2705882e+00		7.5231177e-01		7.5183678e-01		1.4219436e-04
1.2862745e+00		7.4667389e-01		7.4618286e-01		1.4690157e-04
1.3019608e+00		7.4099117e-01		7.4048378e-01		1.5168825e-04
1.3176471e+00		7.3526440e-01		7.3474036e-01		1.5655376e-04
1.3333333e+00		7.2949441e-01		7.2895343e-01		1.6149738e-04
1.3490196e+00		7.2368201e-01		7.2312379e-01		1.6651835e-04
1.3647059e+00		7.1782804e-01		7.1725229e-01		1.7161585e-04
1.3803922e+00		7.1193332e-01		7.1133976e-01		1.7678904e-04
1.3960784e+00		7.0599870e-01		7.0538703e-01		1.8203700e-04
1.4117647e+00		7.0002501e-01		6.9939495e-01		1.8735880e-04
1.4274510e+00		6.9401310e-01		6.9336436e-01		1.9275342e-04
1.4431373e+00		6.8796383e-01		6.8729612e-01		1.9821983e-04
1.4588235e+00		6.8187804e-01		6.8119109e-01		2.0375694e-04
1.4745098e+00		6.7575660e-01		6.7505013e-01		2.0936360e-04
1.4901961e+00		6.6960037e-01		6.6887410e-01		2.1503863e-04
1.5058824e+00		6.6341021e-01		6.6266387e-01		2.2078080e-04
