5.3	2557	6	125777	0x663c40
5.35	44	6	117	0x663c40
5.4	2558	6	125778	0x663c40
5.45	45	6	119	0x663c40
5.5	2559	6	125780	0x663c40
5.55	45	6	121	0x663c40
5.6	2560	6	125783	0x663c40
5.65	46	6	123	0x663c40
5.7	2561	6	125785	0x663c40
5.75	47	6	126	0x663c40
5.8	2561	6	125787	0x663c40
5.85	48	6	128	0x663c40
5.9	2562	6	125789	0x663c40
5.95	49	6	131	0x663c40
6	2563	6	125791	0x663c40
6.05	49	6	133	0x663c40
6.1	2564	6	125793	0x663c40
6.15	50	6	135	0x663c40
6.2	2565	6	125796	0x663c40
6.25	50	6	137	0x663c40
6.3	2566	6	125798	0x663c40
6.35	51	6	140	0x663c40
6.4	2567	6	125800	0x663c40
6.45	51	6	143	0x663c40
6.5	2568	6	125802	0x663c40
6.55	52	6	145	0x663c40
6.6	2569	6	125804	0x663c40
6.65	53	6	147	0x663c40
6.7	2570	6	125807	0x663c40
6.75	53	6	149	0x663c40
6.8	2571	6	125809	0x663c40
6.85	54	6	155	0x663c40
6.9	2572	6	125811	0x663c40
6.95	56	6	157	0x663c40
7	2573	6	125812	0x663c40
7.05	57	6	159	0x663c40
7.1	2573	6	125815	0x663c40
7.15	58	6	161	0x663c40
7.2	2574	6	125817	0x663c40
7.25	59	6	163	0x663c40
7.3	2575	6	125820	0x663c40
7.35	60	6	165	0x663c40
7.4	2575	6	125822	0x663c40
7.45	61	6	168	0x663c40
7.5	2576	6	125824	0x663c40
7.55	62	6	170	0x663c40
7.6	2576	7	125827	0x663c40
7.65	63	7	172	0x663c40
7.7	2577	7	125829	0x663c40
7.75	64	7	174	0x663c40
7.8	2578	7	125832	0x663c40
7.85	65	7	176	0x663c40
7.9	2578	7	125834	0x663c40
7.95	66	7	178	0x663c40
8	2579	7	125837	0x663c40
8.05	67	7	180	0x663c40
8.1	2580	7	125839	0x663c40
8.15	68	7	183	0x663c40
8.2	2581	7	125841	0x663c40
8.25	68	7	186	0x663c40
8.3	2582	7	125843	0x663c40
8.35	69	7	188	0x663c40
8.4	2583	7	125845	0x663c40
8.45	70	7	191	0x663c40
8.5	2584	7	125847	0x663c40
8.55	70	7	194	0x663c40
8.6	2585	7	125849	0x663c40
8.65	71	7	196	0x663c40
8.7	2586	7	125851	0x663c40
8.75	72	7	199	0x663c40
8.8	2586	7	125853	0x663c40
8.85	73	7	201	0x663c40
8.9	2587	7	125856	0x663c40
8.95	74	7	203	0x663c40
9	2588	7	125858	0x663c40
9.05	75	7	206	0x663c40
9.1	2589	7	125860	0x663c40
9.15	75	7	208	0x663c40
9.2	2590	7	125862	0x663c40
9.25	76	7	210	0x663c40
9.3	2591	7	125865	0x663c40
9.35	77	7	212	0x663c40
9.4	2592	7	125867	0x663c40
9.45	77	7	214	0x663c40
9.5	2593	7	125870	0x663c40
9.55	78	7	216	0x663c40
9.6	2594	7	125872	0x663c40
9.65	79	7	219	0x663c40
9.7	2594	7	125874	0x663c40
9.75	80	7	221	0x663c40
9.8	2595	7	125877	0x663c40
9.85	81	7	223	0x663c40
9.9	2596	7	125879	0x663c40
9.95	81	7	226	0x663c40
10	2597	7	125881	0x663c40
10.05	82	7	228	0x663c40
10.1	2598	7	125884	0x663c40
10.15	83	7	230	0x663c40
10.2	2599	7	125886	0x663c40
10.25	83	7	232	0x663c40
10.3	2600	7	125889	0x663c40
10.35	84	7	234	0x663c40
10.4	2601	7	125892	0x663c40
10.45	85	7	236	0x663c40
10.5	2602	7	125894	0x663c40
10.55	85	7	238	0x663c40
10.6	2603	7	125897	0x663c40
10.65	86	7	240	0x663c40
10.7	2604	7	125899	0x663c40
10.75	87	7	242	0x663c40
10.8	2605	7	125902	0x663c40
10.85	87	7	244	0x663c40
10.9	2606	7	125904	0x663c40
10.95	88	7	247	0x663c40
11	2607	7	125906	0x663c40
11.05	89	7	249	0x663c40
11.1	2608	7	125909	0x663c40
11.15	89	7	251	0x663c40
11.2	2609	7	125911	0x663c40
11.25	90	7	254	0x663c40
11.3	2610	7	125913	0x663c40
11.35	91	7	256	0x663c40
11.4	2610	7	125916	0x663c40
11.45	92	7	258	0x663c40
11.5	2611	7	125919	0x663c40
11.55	93	7	260	0x663c40
11.6	2612	7	125921	0x663c40
11.65	94	7	263	0x663c40
11.7	2612	7	125923	0x663c40
11.75	95	7	265	0x663c40
11.8	2613	7	125924	0x663c40
11.85	96	7	267	0x663c40
11.9	2614	7	125927	0x663c40
11.95	97	7	269	0x663c40
12	2614	7	125932	0x663c40
12.05	98	7	271	0x663c40
12.1	2615	7	125934	0x663c40
12.15	99	7	274	0x663c40
12.2	2616	7	125936	0x663c40
12.25	100	7	276	0x663c40
12.3	2616	7	125939	0x663c40
12.35	101	7	278	0x663c40
12.4	2617	7	125941	0x663c40
12.45	102	7	281	0x663c40
12.5	2618	7	125943	0x663c40
12.55	102	7	283	0x663c40
12.6	2619	7	125946	0x663c40
12.65	103	7	285	0x663c40
12.7	2620	7	125948	0x663c40
12.75	104	7	288	0x663c40
12.8	2621	7	125950	0x663c40
12.85	104	7	290	0x663c40
12.9	2622	7	125952	0x663c40
12.95	105	7	293	0x663c40
13	2623	7	125954	0x663c40
13.05	106	7	295	0x663c40
13.1	2624	7	125957	0x663c40
13.15	106	7	297	0x663c40
13.2	2625	7	125959	0x663c40
13.25	107	7	300	0x663c40
13.3	2626	7	125961	0x663c40
13.35	108	7	302	0x663c40
13.4	2626	7	125963	0x663c40
13.45	109	7	305	0x663c40
13.5	2627	7	125965	0x663c40
13.55	110	7	307	0x663c40
13.6	2628	7	125968	0x663c40
13.65	111	7	309	0x663c40
13.7	2628	7	125971	0x663c40
13.75	112	7	311	0x663c40
13.8	2629	7	125973	0x663c40
13.85	113	7	314	0x663c40
13.9	2630	7	125975	0x663c40
13.95	113	7	316	0x663c40
14	2631	7	125978	0x663c40
14.05	114	7	325	0x663c40
14.1	2632	7	125980	0x663c40
14.15	115	7	327	0x663c40
14.2	2633	7	125982	0x663c40
14.25	116	7	330	0x663c40
14.3	2633	7	125984	0x663c40
14.35	117	7	332	0x663c40
14.4	2634	7	125987	0x663c40
14.45	118	7	334	0x663c40
14.5	2635	7	125989	0x663c40
14.55	119	7	336	0x663c40
14.6	2635	7	125992	0x663c40
14.65	120	7	338	0x663c40
14.7	2636	7	125995	0x663c40
14.75	121	7	340	0x663c40
14.8	2637	7	125997	0x663c40
14.85	124	7	342	0x663c40
14.9	2638	7	126000	0x663c40
14.95	125	7	344	0x663c40
15	2638	7	126001	0x663c40
15.05	126	7	346	0x663c40
15.1	2639	7	126004	0x663c40
15.15	127	7	348	0x663c40
15.2	2640	7	126006	0x663c40
15.25	127	7	351	0x663c40
15.3	2641	7	126008	0x663c40
15.35	128	7	353	0x663c40
15.4	2642	7	126011	0x663c40
15.45	129	7	355	0x663c40
15.5	2643	7	126013	0x663c40
15.55	129	7	358	0x663c40
15.6	2644	7	126015	0x663c40
15.65	130	7	361	0x663c40
15.7	2645	7	126017	0x663c40
15.75	131	7	363	0x663c40
15.8	2645	7	126019	0x663c40
15.85	132	7	366	0x663c40
15.9	2646	7	126021	0x663c40
15.95	133	8	369	0x663c40
16	2647	8	126023	0x663c40
16.05	134	8	372	0x663c40
16.1	2648	8	126025	0x663c40
16.15	135	8	374	0x663c40
16.2	2648	8	126028	0x663c40
16.25	136	8	376	0x663c40
16.3	2649	8	126030	0x663c40
16.35	137	8	379	0x663c40
16.4	2650	8	126032	0x663c40
16.45	138	8	381	0x663c40
16.5	2651	8	126034	0x663c40
16.55	139	8	384	0x663c40
16.6	2652	8	126036	0x663c40
16.65	139	8	387	0x663c40
16.7	2653	8	126038	0x663c40
16.75	140	8	389	0x663c40
16.8	2654	8	126041	0x663c40
16.85	141	8	391	0x663c40
16.9	2655	8	126043	0x663c40
16.95	142	8	394	0x663c40
17	2656	8	126045	0x663c40
17.05	143	8	397	0x663c40
17.1	2656	8	126047	0x663c40
17.15	144	8	399	0x663c40
17.2	2657	8	126049	0x663c40
17.25	145	8	402	0x663c40
17.3	2658	8	126051	0x663c40
17.35	146	8	405	0x663c40
17.4	2659	8	126053	0x663c40
17.45	147	8	408	0x663c40
17.5	2659	8	126055	0x663c40
17.55	148	8	410	0x663c40
17.6	2660	8	126058	0x663c40
17.65	149	8	412	0x663c40
17.7	2661	8	126060	0x663c40
17.75	150	8	415	0x663c40
17.8	2662	8	126062	0x663c40
17.85	151	8	417	0x663c40
17.9	2663	8	126065	0x663c40
17.95	151	8	419	0x663c40
18	2664	8	126068	0x663c40
18.05	152	8	421	0x663c40
18.1	2665	8	126071	0x663c40
18.15	153	8	423	0x663c40
18.2	2666	8	126073	0x663c40
18.25	154	8	426	0x663c40
18.3	2667	8	126075	0x663c40
18.35	155	8	429	0x663c40
18.4	2667	8	126077	0x663c40
18.45	156	8	431	0x663c40
18.5	2668	8	126080	0x663c40
18.55	157	8	433	0x663c40
18.6	2669	8	126083	0x663c40
18.65	158	8	435	0x663c40
18.7	2670	8	126085	0x663c40
18.75	159	8	438	0x663c40
18.8	2671	8	126087	0x663c40
18.85	159	8	440	0x663c40
18.9	2672	8	126090	0x663c40
18.95	160	8	442	0x663c40
19	2673	8	126092	0x663c40
19.05	161	8	445	0x663c40
19.1	2674	8	126094	0x663c40
19.15	162	8	448	0x663c40
19.2	2675	8	126096	0x663c40
19.25	162	8	451	0x663c40
19.3	2676	8	126098	0x663c40
19.35	163	8	454	0x663c40
19.4	2677	8	126100	0x663c40
19.45	164	8	457	0x663c40
19.5	2678	8	126102	0x663c40
19.55	165	8	459	0x663c40
19.6	2679	8	126104	0x663c40
19.65	165	8	462	0x663c40
19.7	2680	8	126106	0x663c40
19.75	166	8	464	0x663c40
19.8	2681	8	126109	0x663c40
19.85	167	8	466	0x663c40
19.9	2682	8	126112	0x663c40
19.95	168	8	468	0x663c40
20	2683	8	126115	0x663c40
20.05	169	8	470	0x663c40
20.1	2684	8	126117	0x663c40
20.15	169	8	473	0x663c40
20.2	2685	8	126119	0x663c40
20.25	170	8	475	0x663c40
20.3	2686	8	126122	0x663c40
20.35	171	8	477	0x663c40
20.4	2687	8	126124	0x663c40
20.45	172	8	479	0x663c40
20.5	2688	8	126127	0x663c40
20.55	172	8	481	0x663c40
20.6	2689	8	126130	0x663c40
20.65	173	8	483	0x663c40
20.7	2690	8	126132	0x663c40
20.75	174	8	486	0x663c40
20.8	2691	8	126134	0x663c40
20.85	175	8	489	0x663c40
20.9	2692	8	126136	0x663c40
20.95	176	8	491	0x663c40
21	2692	8	126139	0x663c40
21.05	177	8	493	0x663c40
21.1	2693	8	126141	0x663c40
21.15	178	8	496	0x663c40
21.2	2694	8	126143	0x663c40
21.25	179	8	498	0x663c40
21.3	2695	8	126146	0x663c40
21.35	180	8	500	0x663c40
21.4	2696	8	126148	0x663c40
21.45	180	8	503	0x663c40
21.5	2697	8	126150	0x663c40
21.55	181	8	506	0x663c40
21.6	2698	8	126152	0x663c40
21.65	182	8	508	0x663c40
21.7	2699	8	126155	0x663c40
21.75	183	8	510	0x663c40
21.8	2700	8	126158	0x663c40
21.85	183	8	512	0x663c40
21.9	2701	8	126160	0x663c40
21.95	184	8	515	0x663c40
22	2702	8	126162	0x663c40
22.05	185	8	517	0x663c40
22.1	2703	8	126165	0x663c40
22.15	186	8	519	0x663c40
22.2	2704	8	126168	0x663c40
22.25	186	8	521	0x663c40
22.3	2705	8	126171	0x663c40
22.35	187	8	523	0x663c40
22.4	2706	8	126173	0x663c40
22.45	188	8	526	0x663c40
22.5	2707	8	126175	0x663c40
22.55	189	8	528	0x663c40
22.6	2708	8	126178	0x663c40
22.65	190	8	530	0x663c40
22.7	2709	8	126180	0x663c40
22.75	190	8	533	0x663c40
22.8	2710	8	126182	0x663c40
22.85	191	8	536	0x663c40
22.9	2711	8	126184	0x663c40
22.95	192	8	538	0x663c40
23	2712	8	126186	0x663c40
23.05	193	8	541	0x663c40
23.1	2712	8	126188	0x663c40
23.15	194	8	544	0x663c40
23.2	2713	8	126190	0x663c40
23.25	195	8	546	0x663c40
23.3	2714	8	126193	0x663c40
23.35	196	8	548	0x663c40
23.4	2715	8	126196	0x663c40
23.45	197	8	550	0x663c40
23.5	2716	8	126199	0x663c40
23.55	197	8	552	0x663c40
23.6	2717	8	126202	0x663c40
23.65	198	8	554	0x663c40
23.7	2718	8	126205	0x663c40
23.75	199	8	556	0x663c40
23.8	2719	8	126207	0x663c40
23.85	200	8	559	0x663c40
23.9	2720	8	126209	0x663c40
23.95	200	8	562	0x663c40
24	2721	8	126211	0x663c40
24.05	201	8	564	0x663c40
24.1	2722	8	126214	0x663c40
24.15	202	8	566	0x663c40
24.2	2723	8	126216	0x663c40
24.25	203	8	569	0x663c40
24.3	2724	8	126218	0x663c40
24.35	204	8	572	0x663c40
24.4	2724	8	126220	0x663c40
24.45	205	8	575	0x663c40
24.5	2725	8	126222	0x663c40
24.55	206	8	577	0x663c40
24.6	2726	8	126223	0x663c40
24.65	207	8	580	0x663c40
24.7	2727	8	126225	0x663c40
24.75	208	8	583	0x663c40
24.8	2727	8	126227	0x663c40
24.85	209	8	585	0x663c40
24.9	2728	8	126230	0x663c40
24.95	210	8	587	0x663c40
25	2729	8	126232	0x663c40
25.05	211	8	590	0x663c40
25.1	2730	8	126234	0x663c40
25.15	212	8	592	0x663c40
25.2	2731	8	126237	0x663c40
25.25	212	8	594	0x663c40
25.3	2732	8	126239	0x663c40
25.35	213	8	597	0x663c40
25.4	2733	8	126241	0x663c40
25.45	214	8	600	0x663c40
25.5	2734	8	126243	0x663c40
25.55	215	8	603	0x663c40
25.6	2735	8	126245	0x663c40
25.65	216	8	605	0x663c40
25.7	2736	8	126248	0x663c40
25.75	216	8	607	0x663c40
25.8	2737	8	126250	0x663c40
25.85	217	8	610	0x663c40
25.9	2738	8	126252	0x663c40
25.95	218	8	613	0x663c40
26	2739	8	126254	0x663c40
26.05	219	8	616	0x663c40
26.1	2740	8	126256	0x663c40
26.15	219	8	622	0x663c40
26.2	2741	8	126258	0x663c40
26.25	220	8	625	0x663c40
26.3	2742	8	126260	0x663c40
26.35	221	8	628	0x663c40
26.4	2743	8	126262	0x663c40
26.45	222	8	630	0x663c40
26.5	2744	8	126265	0x663c40
26.55	223	8	632	0x663c40
26.6	2744	8	126268	0x663c40
26.65	224	8	634	0x663c40
26.7	2745	8	126270	0x663c40
26.75	225	8	637	0x663c40
26.8	2746	8	126272	0x663c40
26.85	226	8	639	0x663c40
26.9	2747	8	126275	0x663c40
26.95	227	8	641	0x663c40
27	2747	8	126278	0x663c40
27.05	228	8	643	0x663c40
27.1	2748	8	126280	0x663c40
27.15	229	8	646	0x663c40
27.2	2749	8	126282	0x663c40
27.25	230	8	649	0x663c40
27.3	2750	8	126284	0x663c40
27.35	231	8	651	0x663c40
27.4	2751	8	126287	0x663c40
27.45	232	8	653	0x663c40
27.5	2751	8	126290	0x663c40
27.55	233	8	655	0x663c40
27.6	2752	8	126292	0x663c40
27.65	234	8	658	0x663c40
27.7	2753	8	126294	0x663c40
27.75	235	8	660	0x663c40
27.8	2754	8	126297	0x663c40
27.85	236	8	662	0x663c40
27.9	2755	8	126300	0x663c40
27.95	236	8	664	0x663c40
28	2756	8	126303	0x663c40
28.05	237	8	666	0x663c40
28.1	2757	8	126305	0x663c40
28.15	238	8	669	0x663c40
28.2	2758	8	126307	0x663c40
28.25	239	8	671	0x663c40
28.3	2759	8	126310	0x663c40
28.35	240	8	673	0x663c40
28.4	2759	8	126313	0x663c40
28.45	241	8	676	0x663c40
28.5	2760	8	126315	0x663c40
28.55	242	8	678	0x663c40
28.6	2761	8	126318	0x663c40
28.65	243	8	680	0x663c40
28.7	2762	8	126321	0x663c40
28.75	244	8	682	0x663c40
28.8	2763	8	126323	0x663c40
28.85	244	8	685	0x663c40
28.9	2764	8	126325	0x663c40
28.95	245	8	688	0x663c40
29	2765	8	126327	0x663c40
29.05	246	8	690	0x663c40
29.1	2766	8	126330	0x663c40
29.15	247	8	692	0x663c40
29.2	2767	8	126332	0x663c40
29.25	248	8	695	0x663c40
29.3	2767	8	126334	0x663c40
29.35	249	8	698	0x663c40
29.4	2768	8	126336	0x663c40
29.45	250	8	700	0x663c40
29.5	2769	8	126339	0x663c40
29.55	251	8	702	0x663c40
29.6	2770	8	126341	0x663c40
29.65	251	8	705	0x663c40
29.7	2771	8	126343	0x663c40
29.75	252	8	707	0x663c40
29.8	2772	8	126346	0x663c40
29.85	253	8	709	0x663c40
29.9	2773	8	126348	0x663c40
29.95	254	8	712	0x663c40
30	2774	8	126350	0x663c40
30.05	254	8	714	0x663c40
30.1	2775	8	126353	0x663c40
30.15	255	8	716	0x663c40
30.2	2776	8	126356	0x663c40
30.25	256	8	718	0x663c40
30.3	2777	8	126359	0x663c40
30.35	257	8	720	0x663c40
30.4	2778	8	126361	0x663c40
30.45	257	8	723	0x663c40
30.5	2779	8	126363	0x663c40
30.55	258	8	725	0x663c40
30.6	2780	8	126365	0x663c40
30.65	259	8	728	0x663c40
30.7	2781	8	126367	0x663c40
30.75	260	8	731	0x663c40
30.8	2782	8	126369	0x663c40
30.85	261	8	734	0x663c40
30.9	2782	8	126371	0x663c40
30.95	262	8	737	0x663c40
31	2783	8	126371	0x663c40
31.05	263	8	740	0x663c40
31.1	2784	8	126373	0x663c40
31.15	264	8	742	0x663c40
31.2	2785	8	126376	0x663c40
31.25	264	8	744	0x663c40
31.3	2786	8	126379	0x663c40
31.35	265	8	746	0x663c40
31.4	2787	8	126382	0x663c40
31.45	266	8	748	0x663c40
31.5	2788	8	126384	0x663c40
31.55	267	8	751	0x663c40
31.6	2788	8	126386	0x663c40
31.65	268	8	753	0x663c40
31.7	2789	8	126389	0x663c40
31.75	269	8	755	0x663c40
31.8	2790	8	126392	0x663c40
31.85	270	8	757	0x663c40
31.9	2791	8	126394	0x663c40
31.95	271	8	760	0x663c40
32	2792	8	126396	0x663c40
32.05	271	8	763	0x663c40
32.1	2793	8	126398	0x663c40
32.15	272	8	765	0x663c40
32.2	2794	8	126401	0x663c40
32.25	273	8	767	0x663c40
32.3	2795	8	126403	0x663c40
32.35	274	8	770	0x663c40
32.4	2796	8	126405	0x663c40
32.45	274	8	777	0x663c40
32.5	2797	8	126407	0x663c40
32.55	275	8	780	0x663c40
32.6	2798	8	126409	0x663c40
32.65	276	8	782	0x663c40
32.7	2799	8	126411	0x663c40
32.75	277	9	785	0x663c40
32.8	2800	9	126414	0x663c40
32.85	278	9	787	0x663c40
32.9	2801	9	126417	0x663c40
32.95	278	9	789	0x663c40
33	2802	9	126419	0x663c40
33.05	279	9	792	0x663c40
33.1	2803	9	126421	0x663c40
33.15	280	9	794	0x663c40
33.2	2804	9	126424	0x663c40
33.25	281	9	796	0x663c40
33.3	2805	9	126427	0x663c40
33.35	282	9	798	0x663c40
33.4	2806	9	126430	0x663c40
33.45	283	9	800	0x663c40
33.5	2807	9	126432	0x663c40
33.55	284	9	802	0x663c40
33.6	2808	9	126435	0x663c40
33.65	284	9	804	0x663c40
33.7	2809	9	126438	0x663c40
33.75	285	9	806	0x663c40
33.8	2810	9	126440	0x663c40
33.85	286	9	809	0x663c40
33.9	2811	9	126442	0x663c40
33.95	287	9	812	0x663c40
34	2812	9	126444	0x663c40
34.05	288	9	814	0x663c40
34.1	2813	9	126447	0x663c40
34.15	289	9	816	0x663c40
34.2	2814	9	126450	0x663c40
34.25	290	9	818	0x663c40
34.3	2814	9	126453	0x663c40
34.35	291	9	820	0x663c40
34.4	2815	9	126456	0x663c40
34.45	292	9	822	0x663c40
34.5	2816	9	126458	0x663c40
34.55	293	9	825	0x663c40
34.6	2817	9	126460	0x663c40
34.65	294	9	828	0x663c40
34.7	2818	9	126462	0x663c40
34.75	295	9	830	0x663c40
34.8	2819	9	126474	0x663c40
34.85	296	9	832	0x663c40
34.9	2819	9	126476	0x663c40
34.95	297	9	835	0x663c40
35	2820	9	126478	0x663c40
35.05	298	9	838	0x663c40
35.1	2821	9	126480	0x663c40
35.15	299	9	840	0x663c40
35.2	2822	9	126483	0x663c40
35.25	300	9	842	0x663c40
35.3	2823	9	126486	0x663c40
35.35	301	9	844	0x663c40
35.4	2824	9	126488	0x663c40
35.45	302	9	847	0x663c40
35.5	2825	9	126490	0x663c40
35.55	303	9	850	0x663c40
35.6	2826	9	126492	0x663c40
35.65	303	9	853	0x663c40
35.7	2827	9	126494	0x663c40
35.75	304	9	856	0x663c40
35.8	2828	9	126496	0x663c40
35.85	305	9	858	0x663c40
35.9	2829	9	126499	0x663c40
35.95	306	9	860	0x663c40
36	2830	9	126502	0x663c40
36.05	307	9	862	0x663c40
36.1	2831	9	126505	0x663c40
36.15	308	9	864	0x663c40
36.2	2831	9	126507	0x663c40
36.25	309	9	867	0x663c40
36.3	2832	9	126509	0x663c40
36.35	310	9	870	0x663c40
36.4	2833	9	126511	0x663c40
36.45	311	9	873	0x663c40
36.5	2834	9	126513	0x663c40
36.55	312	9	876	0x663c40
36.6	2835	9	126515	0x663c40
36.65	313	9	879	0x663c40
36.7	2836	9	126517	0x663c40
36.75	314	9	881	0x663c40
36.8	2837	9	126520	0x663c40
36.85	315	9	884	0x663c40
36.9	2837	9	126522	0x663c40
36.95	316	9	887	0x663c40
37	2838	9	126524	0x663c40
37.05	317	9	890	0x663c40
37.1	2839	9	126526	0x663c40
37.15	318	9	893	0x663c40
37.2	2840	9	126529	0x663c40
37.25	319	9	895	0x663c40
37.3	2841	9	126531	0x663c40
37.35	320	9	898	0x663c40
37.4	2842	9	126533	0x663c40
37.45	321	9	901	0x663c40
37.5	2843	9	126535	0x663c40
37.55	321	9	904	0x663c40
37.6	2844	9	126537	0x663c40
37.65	322	9	907	0x663c40
37.7	2845	9	126539	0x663c40
37.75	323	9	910	0x663c40
37.8	2846	9	126541	0x663c40
37.85	324	9	912	0x663c40
37.9	2847	9	126544	0x663c40
37.95	325	9	914	0x663c40
38	2848	9	126547	0x663c40
38.05	326	9	916	0x663c40
38.1	2849	9	126550	0x663c40
38.15	327	9	918	0x663c40
38.2	2850	9	126553	0x663c40
38.25	328	9	920	0x663c40
38.3	2850	9	126556	0x663c40
38.35	329	9	922	0x663c40
38.4	2851	9	126559	0x663c40
38.45	330	9	924	0x663c40
38.5	2852	9	126562	0x663c40
38.55	331	9	926	0x663c40
38.6	2853	9	126564	0x663c40
38.65	332	9	929	0x663c40
38.7	2854	9	126566	0x663c40
38.75	333	9	932	0x663c40
38.8	2855	9	126568	0x663c40
38.85	334	9	934	0x663c40
38.9	2856	9	126571	0x663c40
38.95	334	9	936	0x663c40
39	2857	9	126574	0x663c40
39.05	335	9	938	0x663c40
39.1	2858	9	126577	0x663c40
39.15	336	9	940	0x663c40
39.2	2859	9	126580	0x663c40
39.25	337	9	942	0x663c40
39.3	2860	9	126583	0x663c40
39.35	338	9	944	0x663c40
39.4	2861	9	126586	0x663c40
39.45	339	9	946	0x663c40
39.5	2862	9	126589	0x663c40
39.55	340	9	948	0x663c40
39.6	2863	9	126591	0x663c40
39.65	341	9	951	0x663c40
39.7	2864	9	126593	0x663c40
39.75	342	9	954	0x663c40
39.8	2864	9	126595	0x663c40
39.85	343	9	957	0x663c40
39.9	2865	9	126597	0x663c40
39.95	344	9	959	0x663c40
40	2866	9	126600	0x663c40
40.05	345	9	961	0x663c40
40.1	2867	9	126603	0x663c40
40.15	346	9	963	0x663c40
40.2	2868	9	126605	0x663c40
40.25	347	9	966	0x663c40
40.3	2869	9	126607	0x663c40
40.35	347	9	969	0x663c40
40.4	2870	9	126609	0x663c40
40.45	351	9	972	0x663c40
40.5	2871	9	126611	0x663c40
40.55	352	9	975	0x663c40
40.6	2872	9	126613	0x663c40
40.65	353	9	977	0x663c40
40.7	2873	9	126616	0x663c40
40.75	354	9	979	0x663c40
40.8	2874	9	126619	0x663c40
40.85	355	9	981	0x663c40
40.9	2874	9	126622	0x663c40
40.95	356	9	984	0x663c40
41	2875	9	126624	0x663c40
41.05	357	9	986	0x663c40
41.1	2876	9	126627	0x663c40
41.15	358	9	988	0x663c40
41.2	2877	9	126629	0x663c40
41.25	359	9	991	0x663c40
41.3	2878	9	126632	0x663c40
41.35	360	9	993	0x663c40
41.4	2879	9	126634	0x663c40
