0.0000000e+00		1.0000000e+00		1.0000000e+00		0.0000000e+00
2.0000000e-02		9.9993334e-01		9.9993333e-01		1.0664676e-09
4.0000000e-02		9.9973338e-01		9.9973335e-01		8.5302053e-09
6.0000000e-02		9.9940020e-01		9.9940011e-01		2.8781959e-08
8.0000000e-02		9.9893388e-01		9.9893367e-01		6.8200713e-08
1.0000000e-01		9.9833456e-01		9.9833417e-01		1.3314858e-07
1.2000000e-01		9.9760240e-01		9.9760173e-01		2.2996573e-07
1.4000000e-01		9.9673758e-01		9.9673653e-01		3.6496530e-07
1.6000000e-01		9.9574033e-01		9.9573879e-01		5.4442830e-07
1.8000000e-01		9.9461091e-01		9.9460874e-01		7.7459867e-07
2.0000000e-01		9.9334959e-01		9.9334665e-01		1.0616782e-06
2.2000000e-01		9.9195671e-01		9.9195283e-01		1.4118215e-06
2.4000000e-01		9.9043261e-01		9.9042761e-01		1.8311311e-06
2.6000000e-01		9.8877766e-01		9.8877135e-01		2.3256526e-06
2.8000000e-01		9.8699229e-01		9.8698446e-01		2.9013696e-06
3.0000000e-01		9.8507694e-01		9.8506736e-01		3.5641990e-06
3.2000000e-01		9.8303207e-01		9.8302050e-01		4.3199863e-06
3.4000000e-01		9.8085820e-01		9.8084439e-01		5.1745003e-06
3.6000000e-01		9.7855586e-01		9.7853954e-01		6.1334292e-06
3.8000000e-01		9.7612562e-01		9.7610650e-01		7.2023752e-06
4.0000000e-01		9.7356807e-01		9.7354586e-01		8.3868502e-06
4.2000000e-01		9.7088384e-01		9.7085822e-01		9.6922714e-06
4.4000000e-01		9.6807358e-01		9.6804424e-01		1.1123957e-05
4.6000000e-01		9.6513799e-01		9.6510458e-01		1.2687120e-05
4.8000000e-01		9.6207778e-01		9.6203995e-01		1.4386866e-05
5.0000000e-01		9.5889369e-01		9.5885108e-01		1.6228190e-05
5.2000000e-01		9.5558650e-01		9.5553873e-01		1.8215967e-05
5.4000000e-01		9.5215702e-01		9.5210369e-01		2.0354952e-05
5.6000000e-01		9.4860607e-01		9.4854678e-01		2.2649778e-05
5.8000000e-01		9.4493451e-01		9.4486886e-01		2.5104945e-05
6.0000000e-01		9.4114324e-01		9.4107079e-01		2.7724822e-05
6.2000000e-01		9.3723317e-01		9.3715348e-01		3.0513641e-05
6.4000000e-01		9.3320525e-01		9.3311788e-01		3.3475494e-05
6.6000000e-01		9.2906044e-01		9.2896493e-01		3.6614327e-05
6.8000000e-01		9.2479976e-01		9.2469562e-01		3.9933940e-05
7.0000000e-01		9.2042421e-01		9.2031098e-01		4.3437981e-05
7.2000000e-01		9.1593486e-01		9.1581204e-01		4.7129943e-05
7.4000000e-01		9.1133279e-01		9.1119988e-01		5.1013161e-05
7.6000000e-01		9.0661909e-01		9.0647559e-01		5.5090809e-05
7.8000000e-01		9.0179490e-01		9.0164028e-01		5.9365897e-05
8.0000000e-01		8.9686138e-01		8.9669511e-01		6.3841266e-05
8.2000000e-01		8.9181971e-01		8.9164126e-01		6.8519589e-05
8.4000000e-01		8.8667108e-01		8.8647990e-01		7.3403364e-05
8.6000000e-01		8.8141674e-01		8.8121228e-01		7.8494913e-05
8.8000000e-01		8.7605792e-01		8.7583964e-01		8.3796382e-05
9.0000000e-01		8.7059592e-01		8.7036323e-01		8.9309732e-05
9.2000000e-01		8.6503203e-01		8.6478437e-01		9.5036746e-05
9.4000000e-01		8.5936757e-01		8.5910436e-01		1.0097902e-04
9.6000000e-01		8.5360389e-01		8.5332455e-01		1.0713795e-04
9.8000000e-01		8.4774236e-01		8.4744630e-01		1.1351476e-04
1.0000000e+00		8.4178436e-01		8.4147098e-01		1.2011049e-04
1.0200000e+00		8.3573131e-01		8.3540002e-01		1.2692594e-04
1.0400000e+00		8.2958464e-01		8.2923483e-01		1.3396178e-04
1.0600000e+00		8.2334579e-01		8.2297687e-01		1.4121843e-04
1.0800000e+00		8.1701625e-01		8.1662760e-01		1.4869614e-04
1.1000000e+00		8.1059750e-01		8.1018851e-01		1.5639495e-04
1.1200000e+00		8.0409105e-01		8.0366111e-01		1.6431470e-04
1.1400000e+00		7.9749843e-01		7.9704693e-01		1.7245503e-04
1.1600000e+00		7.9082119e-01		7.9034751e-01		1.8081539e-04
1.1800000e+00		7.8406090e-01		7.8356442e-01		1.8939500e-04
1.2000000e+00		7.7721914e-01		7.7669924e-01		1.9819290e-04
1.2200000e+00		7.7029750e-01		7.6975357e-01		2.0720792e-04
1.2400000e+00		7.6329762e-01		7.6272903e-01		2.1643867e-04
1.2600000e+00		7.5622111e-01		7.5562726e-01		2.2588357e-04
1.2800000e+00		7.4906963e-01		7.4844989e-01		2.3554083e-04
1.3000000e+00		7.4184484e-01		7.4119860e-01		2.4540846e-04
1.3200000e+00		7.3454841e-01		7.3387508e-01		2.5548426e-04
1.3400000e+00		7.2718206e-01		7.2648100e-01		2.6576582e-04
1.3600000e+00		7.1974747e-01		7.1901809e-01		2.7625053e-04
1.3800000e+00		7.1224637e-01		7.1148807e-01		2.8693558e-04
1.4000000e+00		7.0468049e-01		7.0389266e-01		2.9781795e-04
1.4200000e+00		6.9705157e-01		6.9623364e-01		3.0889442e-04
1.4400000e+00		6.8936138e-01		6.8851274e-01		3.2016156e-04
1.4600000e+00		6.8161168e-01		6.8073176e-01		3.3161576e-04
1.4800000e+00		6.7380425e-01		6.7289246e-01		3.4325319e-04
1.5000000e+00		6.6594088e-01		6.6499666e-01		3.5506984e-04
1.5200000e+00		6.5802337e-01		6.5704615e-01		3.6706147e-04
1.5400000e+00		6.5005353e-01		6.4904275e-01		3.7922368e-04
1.5600000e+00		6.4203317e-01		6.4098828e-01		3.9155186e-04
