0.0000000e+00		1.0000000e+00		1.0000000e+00		0.0000000e+00
2.0000000e-02		1.1999200e+00		9.9993333e-01		-1.2786435e-06
4.0000000e-02		1.3196609e+00		9.9973335e-01		-3.1886121e-06
6.0000000e-02		1.3992083e+00		9.9940011e-01		-4.8972325e-06
8.0000000e-02		1.4556951e+00		9.9893367e-01		-6.3025630e-06
1.0000000e-01		1.4976858e+00		9.9833417e-01		-7.4242164e-06
1.2000000e-01		1.5299373e+00		9.9760173e-01		-8.2968676e-06
1.4000000e-01		1.5553029e+00		9.9673653e-01		-8.9495682e-06
1.6000000e-01		1.5755983e+00		9.9573879e-01		-9.4030312e-06
1.8000000e-01		1.5920335e+00		9.9460874e-01		-9.6707325e-06
2.0000000e-01		1.6054463e+00		9.9334665e-01		-9.7605344e-06
2.2000000e-01		1.6164349e+00		9.9195283e-01		-9.6760901e-06
2.4000000e-01		1.6254382e+00		9.9042761e-01		-9.4179250e-06
2.6000000e-01		1.6327854e+00		9.8877135e-01		-8.9842400e-06
2.8000000e-01		1.6387285e+00		9.8698446e-01		-8.3715030e-06
3.0000000e-01		1.6434634e+00		9.8506736e-01		-7.5748865e-06
3.2000000e-01		1.6471450e+00		9.8302050e-01		-6.5885932e-06
3.4000000e-01		1.6498975e+00		9.8084439e-01		-5.4061022e-06
3.6000000e-01		1.6518216e+00		9.7853954e-01		-4.0203559e-06
3.8000000e-01		1.6529997e+00		9.7610650e-01		-2.4239052e-06
4.0000000e-01		1.6535002e+00		9.7354586e-01		-6.0902233e-07
4.2000000e-01		1.6533803e+00		9.7085822e-01		1.4322091e-06
4.4000000e-01		1.6526883e+00		9.6804424e-01		3.7078220e-06
4.6000000e-01		1.6514651e+00		9.6510458e-01		6.2259072e-06
4.8000000e-01		1.6497460e+00		9.6203995e-01		8.9945650e-06
5.0000000e-01		1.6475612e+00		9.5885108e-01		1.2021865e-05
5.2000000e-01		1.6449372e+00		9.5553873e-01		1.5315813e-05
5.4000000e-01		1.6418971e+00		9.5210369e-01		1.8884320e-05
5.6000000e-01		1.6384611e+00		9.4854678e-01		2.2735179e-05
5.8000000e-01		1.6346473e+00		9.4486886e-01		2.6876043e-05
6.0000000e-01		1.6304718e+00		9.4107079e-01		3.1314404e-05
6.2000000e-01		1.6259489e+00		9.3715348e-01		3.6057578e-05
6.4000000e-01		1.6210916e+00		9.3311788e-01		4.1112690e-05
6.6000000e-01		1.6159116e+00		9.2896493e-01		4.6486657e-05
6.8000000e-01		1.6104197e+00		9.2469562e-01		5.2186179e-05
7.0000000e-01		1.6046257e+00		9.2031098e-01		5.8217724e-05
7.2000000e-01		1.5985386e+00		9.1581204e-01		6.4587523e-05
7.4000000e-01		1.5921667e+00		9.1119988e-01		7.1301552e-05
7.6000000e-01		1.5855178e+00		9.0647559e-01		7.8365529e-05
7.8000000e-01		1.5785992e+00		9.0164028e-01		8.5784904e-05
8.0000000e-01		1.5714177e+00		8.9669511e-01		9.3564851e-05
8.2000000e-01		1.5639797e+00		8.9164126e-01		1.0171026e-04
8.4000000e-01		1.5562913e+00		8.8647990e-01		1.1022573e-04
8.6000000e-01		1.5483582e+00		8.8121228e-01		1.1911555e-04
8.8000000e-01		1.5401859e+00		8.7583964e-01		1.2838374e-04
9.0000000e-01		1.5317797e+00		8.7036323e-01		1.3803397e-04
9.2000000e-01		1.5231447e+00		8.6478437e-01		1.4806961e-04
9.4000000e-01		1.5142856e+00		8.5910436e-01		1.5849373e-04
9.6000000e-01		1.5052074e+00		8.5332455e-01		1.6930903e-04
9.8000000e-01		1.4959144e+00		8.4744630e-01		1.8051793e-04
1.0000000e+00		1.4864113e+00		8.4147098e-01		1.9212248e-04
1.0200000e+00		1.4767022e+00		8.3540002e-01		2.0412440e-04
1.0400000e+00		1.4667915e+00		8.2923483e-01		2.1652508e-04
1.0600000e+00		1.4566832e+00		8.2297687e-01		2.2932556e-04
1.0800000e+00		1.4463816e+00		8.1662760e-01		2.4252651e-04
1.1000000e+00		1.4358905e+00		8.1018851e-01		2.5612827e-04
1.1200000e+00		1.4252139e+00		8.0366111e-01		2.7013083e-04
