0.0000000e+00		1.0000000e+00		1.0000000e+00		0.0000000e+00
2.0000000e-02		8.9994000e-01		9.9993333e-01		6.4092143e-07
4.0000000e-02		8.3976964e-01		9.9973335e-01		1.6071013e-06
6.0000000e-02		7.9949617e-01		9.9940011e-01		2.4917892e-06
8.0000000e-02		7.7055328e-01		9.9893367e-01		3.2535826e-06
1.0000000e-01		7.4865894e-01		9.9833417e-01		3.9118311e-06
1.2000000e-01		7.3143497e-01		9.9760173e-01		4.4933824e-06
1.4000000e-01		7.1745490e-01		9.9673653e-01		5.0222320e-06
1.6000000e-01		7.0581133e-01		9.9573879e-01		5.5181581e-06
1.8000000e-01		6.9589959e-01		9.9460874e-01		5.9972643e-06
2.0000000e-01		6.8730126e-01		9.9334665e-01		6.4727845e-06
2.2000000e-01		6.7971763e-01		9.9195283e-01		6.9557772e-06
2.4000000e-01		6.7292982e-01		9.9042761e-01		7.4556591e-06
2.6000000e-01		6.6677378e-01		9.8877135e-01		7.9805988e-06
2.8000000e-01		6.6112420e-01		9.8698446e-01		8.5378059e-06
3.0000000e-01		6.5588372e-01		9.8506736e-01		9.1337418e-06
3.2000000e-01		6.5097560e-01		9.8302050e-01		9.7742760e-06
3.4000000e-01		6.4633853e-01		9.8084439e-01		1.0464802e-05
3.6000000e-01		6.4192300e-01		9.7853954e-01		1.1210322e-05
3.8000000e-01		6.3768859e-01		9.7610650e-01		1.2015515e-05
4.0000000e-01		6.3360201e-01		9.7354586e-01		1.2884786e-05
4.2000000e-01		6.2963560e-01		9.7085822e-01		1.3822303e-05
4.4000000e-01		6.2576623e-01		9.6804424e-01		1.4832024e-05
4.6000000e-01		6.2197443e-01		9.6510458e-01		1.5917726e-05
4.8000000e-01		6.1824368e-01		9.6203995e-01		1.7083017e-05
5.0000000e-01		6.1455993e-01		9.5885108e-01		1.8331352e-05
5.2000000e-01		6.1091114e-01		9.5553873e-01		1.9666043e-05
5.4000000e-01		6.0728698e-01		9.5210369e-01		2.1090269e-05
5.6000000e-01		6.0367854e-01		9.4854678e-01		2.2607078e-05
5.8000000e-01		6.0007809e-01		9.4486886e-01		2.4219396e-05
6.0000000e-01		5.9647895e-01		9.4107079e-01		2.5930031e-05
6.2000000e-01		5.9287530e-01		9.3715348e-01		2.7741673e-05
6.4000000e-01		5.8926208e-01		9.3311788e-01		2.9656896e-05
6.6000000e-01		5.8563485e-01		9.2896493e-01		3.1678162e-05
6.8000000e-01		5.8198977e-01		9.2469562e-01		3.3807820e-05
7.0000000e-01		5.7832347e-01		9.2031098e-01		3.6048109e-05
7.2000000e-01		5.7463301e-01		9.1581204e-01		3.8401152e-05
7.4000000e-01		5.7091584e-01		9.1119988e-01		4.0868965e-05
7.6000000e-01		5.6716973e-01		9.0647559e-01		4.3453449e-05
7.8000000e-01		5.6339274e-01		9.0164028e-01		4.6156393e-05
8.0000000e-01		5.5958321e-01		8.9669511e-01		4.8979474e-05
8.2000000e-01		5.5573970e-01		8.9164126e-01		5.1924254e-05
8.4000000e-01		5.5186098e-01		8.8647990e-01		5.4992183e-05
8.6000000e-01		5.4794602e-01		8.8121228e-01		5.8184593e-05
8.8000000e-01		5.4399394e-01		8.7583964e-01		6.1502704e-05
9.0000000e-01		5.4000404e-01		8.7036323e-01		6.4947615e-05
9.2000000e-01		5.3597572e-01		8.6478437e-01		6.8520312e-05
9.4000000e-01		5.3190854e-01		8.5910436e-01		7.2221661e-05
9.6000000e-01		5.2780215e-01		8.5332455e-01		7.6052408e-05
9.8000000e-01		5.2365632e-01		8.4744630e-01		8.0013181e-05
1.0000000e+00		5.1947091e-01		8.4147098e-01		8.4104488e-05
1.0200000e+00		5.1524587e-01		8.3540002e-01		8.8326715e-05
1.0400000e+00		5.1098123e-01		8.2923483e-01		9.2680127e-05
1.0600000e+00		5.0667708e-01		8.2297687e-01		9.7164866e-05
1.0800000e+00		5.0233359e-01		8.1662760e-01		1.0178095e-04
1.1000000e+00		4.9795100e-01		8.1018851e-01		1.0652828e-04
1.1200000e+00		4.9352960e-01		8.0366111e-01		1.1140663e-04
1.1400000e+00		4.8906973e-01		7.9704693e-01		1.1641564e-04
1.1600000e+00		4.8457179e-01		7.9034751e-01		1.2155485e-04
1.1800000e+00		4.8003622e-01		7.8356442e-01		1.2682365e-04
1.2000000e+00		4.7546352e-01		7.7669924e-01		1.3222131e-04
1.2200000e+00		4.7085419e-01		7.6975357e-01		1.3774700e-04
1.2400000e+00		4.6620881e-01		7.6272903e-01		1.4339972e-04
1.2600000e+00		4.6152798e-01		7.5562726e-01		1.4917840e-04
1.2800000e+00		4.5681234e-01		7.4844989e-01		1.5508179e-04
1.3000000e+00		4.5206254e-01		7.4119860e-01		1.6110857e-04
1.3200000e+00		4.4727929e-01		7.3387508e-01		1.6725724e-04
1.3400000e+00		4.4246330e-01		7.2648100e-01		1.7352622e-04
1.3600000e+00		4.3761532e-01		7.1901809e-01		1.7991379e-04
1.3800000e+00		4.3273613e-01		7.1148807e-01		1.8641810e-04
1.4000000e+00		4.2782651e-01		7.0389266e-01		1.9303720e-04
1.4200000e+00		4.2288729e-01		6.9623364e-01		1.9976898e-04
1.4400000e+00		4.1791930e-01		6.8851274e-01		2.0661125e-04
1.4600000e+00		4.1292340e-01		6.8073176e-01		2.1356168e-04
1.4800000e+00		4.0790046e-01		6.7289246e-01		2.2061781e-04
1.5000000e+00		4.0285136e-01		6.6499666e-01		2.2777708e-04
1.5200000e+00		3.9777703e-01		6.5704615e-01		2.3503681e-04
1.5400000e+00		3.9267837e-01		6.4904275e-01		2.4239420e-04
1.5600000e+00		3.8755633e-01		6.4098828e-01		2.4984632e-04
1.5800000e+00		3.8241184e-01		6.3288459e-01		2.5739015e-04
1.6000000e+00		3.7724587e-01		6.2473350e-01		2.6502255e-04
1.6200000e+00		3.7205940e-01		6.1653688e-01		2.7274025e-04
1.6400000e+00		3.6685339e-01		6.0829657e-01		2.8053989e-04
1.6600000e+00		3.6162885e-01		6.0001445e-01		2.8841801e-04
1.6800000e+00		3.5638678e-01		5.9169238e-01		2.9637101e-04
1.7000000e+00		3.5112818e-01		5.8333224e-01		3.0439521e-04
1.7200000e+00		3.4585407e-01		5.7493591e-01		3.1248683e-04
1.7400000e+00		3.4056548e-01		5.6650528e-01		3.2064196e-04
1.7600000e+00		3.3526344e-01		5.5804223e-01		3.2885662e-04
1.7800000e+00		3.2994899e-01		5.4954866e-01		3.3712671e-04
1.8000000e+00		3.2462316e-01		5.4102646e-01		3.4544806e-04
1.8200000e+00		3.1928701e-01		5.3247754e-01		3.5381637e-04
1.8400000e+00		3.1394159e-01		5.2390380e-01		3.6222729e-04
1.8600000e+00		3.0858795e-01		5.1530714e-01		3.7067634e-04
1.8800000e+00		3.0322716e-01		5.0668947e-01		3.7915898e-04
1.9000000e+00		2.9786028e-01		4.9805268e-01		3.8767057e-04
1.9200000e+00		2.9248836e-01		4.8939868e-01		3.9620640e-04
1.9400000e+00		2.8711249e-01		4.8072939e-01		4.0476167e-04
1.9600000e+00		2.8173372e-01		4.7204669e-01		4.1333151e-04
1.9800000e+00		2.7635313e-01		4.6335250e-01		4.2191096e-04
2.0000000e+00		2.7097179e-01		4.5464871e-01		4.3049501e-04
2.0200000e+00		2.6559076e-01		4.4593722e-01		4.3907856e-04
2.0400000e+00		2.6021111e-01		4.3721993e-01		4.4765645e-04
2.0600000e+00		2.5483392e-01		4.2849871e-01		4.5622346e-04
2.0800000e+00		2.4946025e-01		4.1977547e-01		4.6477431e-04
2.1000000e+00		2.4409117e-01		4.1105208e-01		4.7330365e-04
2.1200000e+00		2.3872774e-01		4.0233042e-01		4.8180608e-04
2.1400000e+00		2.3337103e-01		3.9361235e-01		4.9027615e-04
2.1600000e+00		2.2802209e-01		3.8489975e-01		4.9870836e-04
2.1800000e+00		2.2268198e-01		3.7619447e-01		5.0709716e-04
2.2000000e+00		2.1735175e-01		3.6749837e-01		5.1543696e-04
2.2200000e+00		2.1203245e-01		3.5881328e-01		5.2372212e-04
2.2400000e+00		2.0672513e-01		3.5014104e-01		5.3194699e-04
