0.0000000e+00		1.0000000e+00		0.0000000e+00
2.0000000e-02		9.9993334e-01		1.0654455e-09
4.0000000e-02		9.9973364e-01		8.5119251e-09
6.0000000e-02		9.9940134e-01		2.8674964e-08
8.0000000e-02		9.9893711e-01		6.7809035e-08
1.0000000e-01		9.9834183e-01		1.3205347e-07
1.2000000e-01		9.9761658e-01		2.2739971e-07
1.4000000e-01		9.9676266e-01		3.5966007e-07
1.6000000e-01		9.9578158e-01		5.3443846e-07
1.8000000e-01		9.9467501e-01		7.5710311e-07
2.0000000e-01		9.9344484e-01		1.0327617e-06
2.2000000e-01		9.9209311e-01		1.3662387e-06
2.4000000e-01		9.9062203e-01		1.7620562e-06
2.6000000e-01		9.8903398e-01		2.2244162e-06
2.8000000e-01		9.8733148e-01		2.7571867e-06
3.0000000e-01		9.8551716e-01		3.3638906e-06
3.2000000e-01		9.8359382e-01		4.0476969e-06
3.4000000e-01		9.8156433e-01		4.8114151e-06
3.6000000e-01		9.7943170e-01		5.6574925e-06
3.8000000e-01		9.7719898e-01		6.5880135e-06
4.0000000e-01		9.7486936e-01		7.6047021e-06
4.2000000e-01		9.7244605e-01		8.7089265e-06
4.4000000e-01		9.6993233e-01		9.9017056e-06
4.6000000e-01		9.6733153e-01		1.1183718e-05
4.8000000e-01		9.6464701e-01		1.2555313e-05
5.0000000e-01		9.6188217e-01		1.4016522e-05
5.2000000e-01		9.5904041e-01		1.5567072e-05
5.4000000e-01		9.5612512e-01		1.7206401e-05
5.6000000e-01		9.5313972e-01		1.8933676e-05
5.8000000e-01		9.5008760e-01		2.0747804e-05
6.0000000e-01		9.4697212e-01		2.2647455e-05
6.2000000e-01		9.4379664e-01		2.4631076e-05
6.4000000e-01		9.4056445e-01		2.6696912e-05
6.6000000e-01		9.3727884e-01		2.8843020e-05
6.8000000e-01		9.3394301e-01		3.1067290e-05
7.0000000e-01		9.3056013e-01		3.3367463e-05
7.2000000e-01		9.2713332e-01		3.5741145e-05
7.4000000e-01		9.2366562e-01		3.8185829e-05
7.6000000e-01		9.2016001e-01		4.0698906e-05
7.8000000e-01		9.1661941e-01		4.3277686e-05
8.0000000e-01		9.1304665e-01		4.5919410e-05
8.2000000e-01		9.0944450e-01		4.8621264e-05
8.4000000e-01		9.0581565e-01		5.1380396e-05
8.6000000e-01		9.0216270e-01		5.4193925e-05
8.8000000e-01		8.9848818e-01		5.7058958e-05
9.0000000e-01		8.9479455e-01		5.9972596e-05
