0.0000000e+00		1.0000000e+00		0.0000000e+00
2.0000000e-02		9.9993334e-01		1.0661266e-09
4.0000000e-02		9.9973347e-01		8.5241000e-09
6.0000000e-02		9.9940058e-01		2.8746180e-08
8.0000000e-02		9.9893496e-01		6.8069541e-08
1.0000000e-01		9.9833699e-01		1.3278119e-07
1.2000000e-01		9.9760715e-01		2.2910309e-07
1.4000000e-01		9.9674600e-01		3.6317762e-07
1.6000000e-01		9.9575420e-01		5.4105324e-07
1.8000000e-01		9.9463251e-01		7.6867062e-07
2.0000000e-01		9.9338176e-01		1.0518492e-06
2.2000000e-01		9.9200289e-01		1.3962740e-06
2.4000000e-01		9.9049690e-01		1.8074835e-06
2.6000000e-01		9.8886490e-01		2.2908570e-06
2.8000000e-01		9.8710806e-01		2.8516041e-06
3.0000000e-01		9.8522765e-01		3.4947531e-06
3.2000000e-01		9.8322500e-01		4.2251417e-06
3.4000000e-01		9.8110153e-01		5.0474068e-06
3.6000000e-01		9.7885873e-01		5.9659766e-06
3.8000000e-01		9.7649815e-01		6.9850620e-06
4.0000000e-01		9.7402143e-01		8.1086496e-06
4.2000000e-01		9.7143025e-01		9.3404952e-06
4.4000000e-01		9.6872637e-01		1.0684118e-05
4.6000000e-01		9.6591159e-01		1.2142797e-05
4.8000000e-01		9.6298780e-01		1.3719563e-05
5.0000000e-01		9.5995692e-01		1.5417201e-05
5.2000000e-01		9.5682092e-01		1.7238243e-05
5.4000000e-01		9.5358183e-01		1.9184967e-05
5.6000000e-01		9.5024172e-01		2.1259397e-05
5.8000000e-01		9.4680269e-01		2.3463303e-05
6.0000000e-01		9.4326689e-01		2.5798200e-05
6.2000000e-01		9.3963652e-01		2.8265350e-05
6.4000000e-01		9.3591378e-01		3.0865762e-05
6.6000000e-01		9.3210093e-01		3.3600199e-05
6.8000000e-01		9.2820024e-01		3.6469174e-05
7.0000000e-01		9.2421400e-01		3.9472961e-05
7.2000000e-01		9.2014453e-01		4.2611593e-05
7.4000000e-01		9.1599417e-01		4.5884870e-05
7.6000000e-01		9.1176527e-01		4.9292366e-05
7.8000000e-01		9.0746018e-01		5.2833429e-05
8.0000000e-01		9.0308127e-01		5.6507194e-05
8.2000000e-01		8.9863093e-01		6.0312583e-05
8.4000000e-01		8.9411152e-01		6.4248318e-05
8.6000000e-01		8.8952544e-01		6.8312922e-05
8.8000000e-01		8.8487505e-01		7.2504733e-05
9.0000000e-01		8.8016274e-01		7.6821908e-05
9.2000000e-01		8.7539087e-01		8.1262429e-05
9.4000000e-01		8.7056179e-01		8.5824119e-05
9.6000000e-01		8.6567786e-01		9.0504641e-05
9.8000000e-01		8.6074141e-01		9.5301512e-05
1.0000000e+00		8.5575476e-01		1.0021211e-04
1.0200000e+00		8.5072020e-01		1.0523369e-04
1.0400000e+00		8.4564002e-01		1.1036337e-04
1.0600000e+00		8.4051649e-01		1.1559818e-04
1.0800000e+00		8.3535183e-01		1.2093501e-04
1.1000000e+00		8.3014826e-01		1.2637070e-04
1.1200000e+00		8.2490797e-01		1.3190197e-04
1.1400000e+00		8.1963311e-01		1.3752546e-04
1.1600000e+00		8.1432583e-01		1.4323777e-04
1.1800000e+00		8.0898821e-01		1.4903541e-04
1.2000000e+00		8.0362234e-01		1.5491485e-04
1.2200000e+00		7.9823024e-01		1.6087252e-04
1.2400000e+00		7.9281392e-01		1.6690478e-04
1.2600000e+00		7.8737535e-01		1.7300801e-04
1.2800000e+00		7.8191646e-01		1.7917852e-04
1.3000000e+00		7.7643916e-01		1.8541262e-04
1.3200000e+00		7.7094530e-01		1.9170663e-04
1.3400000e+00		7.6543671e-01		1.9805684e-04
1.3600000e+00		7.5991518e-01		2.0445955e-04
1.3800000e+00		7.5438245e-01		2.1091109e-04
1.4000000e+00		7.4884024e-01		2.1740776e-04
1.4200000e+00		7.4329022e-01		2.2394594e-04
1.4400000e+00		7.3773402e-01		2.3052198e-04
1.4600000e+00		7.3217323e-01		2.3713229e-04
1.4800000e+00		7.2660940e-01		2.4377332e-04
1.5000000e+00		7.2104406e-01		2.5044154e-04
1.5200000e+00		7.1547867e-01		2.5713348e-04
1.5400000e+00		7.0991467e-01		2.6384571e-04
1.5600000e+00		7.0435345e-01		2.7057486e-04
1.5800000e+00		6.9879637e-01		2.7731759e-04
1.6000000e+00		6.9324475e-01		2.8407066e-04
1.6200000e+00		6.8769986e-01		2.9083086e-04
1.6400000e+00		6.8216294e-01		2.9759504e-04
1.6600000e+00		6.7663520e-01		3.0436013e-04
1.6800000e+00		6.7111780e-01		3.1112314e-04
1.7000000e+00		6.6561185e-01		3.1788111e-04
1.7200000e+00		6.6011845e-01		3.2463120e-04
1.7400000e+00		6.5463865e-01		3.3137060e-04
1.7600000e+00		6.4917346e-01		3.3809660e-04
1.7800000e+00		6.4372385e-01		3.4480656e-04
1.8000000e+00		6.3829078e-01		3.5149792e-04
1.8200000e+00		6.3287515e-01		3.5816818e-04
1.8400000e+00		6.2747783e-01		3.6481494e-04
1.8600000e+00		6.2209967e-01		3.7143586e-04
1.8800000e+00		6.1674145e-01		3.7802869e-04
1.9000000e+00		6.1140397e-01		3.8459125e-04
1.9200000e+00		6.0608796e-01		3.9112145e-04
1.9400000e+00		6.0079412e-01		3.9761726e-04
