0.0000000e+00		1.0000000e+00		0.0000000e+00
2.0000000e-02		9.9993334e-01		1.0659562e-09
4.0000000e-02		9.9973351e-01		8.5210514e-09
6.0000000e-02		9.9940077e-01		2.8728330e-08
8.0000000e-02		9.9893550e-01		6.8004177e-08
1.0000000e-01		9.9833821e-01		1.3259837e-07
1.2000000e-01		9.9760952e-01		2.2867453e-07
1.4000000e-01		9.9675019e-01		3.6229110e-07
1.6000000e-01		9.9576109e-01		5.3938287e-07
1.8000000e-01		9.9464322e-01		7.6574326e-07
2.0000000e-01		9.9339769e-01		1.0470073e-06
2.2000000e-01		9.9202571e-01		1.3886354e-06
2.4000000e-01		9.9052861e-01		1.7958984e-06
2.6000000e-01		9.8890783e-01		2.2738629e-06
2.8000000e-01		9.8716490e-01		2.8273785e-06
3.0000000e-01		9.8530148e-01		3.4610653e-06
3.2000000e-01		9.8331928e-01		4.1793033e-06
3.4000000e-01		9.8122013e-01		4.9862221e-06
3.6000000e-01		9.7900594e-01		5.8856930e-06
3.8000000e-01		9.7667870e-01		6.8813209e-06
4.0000000e-01		9.7424048e-01		7.9764385e-06
4.2000000e-01		9.7169342e-01		9.1741011e-06
4.4000000e-01		9.6903974e-01		1.0477083e-05
4.6000000e-01		9.6628171e-01		1.1887875e-05
4.8000000e-01		9.6342165e-01		1.3408683e-05
5.0000000e-01		9.6046197e-01		1.5041426e-05
5.2000000e-01		9.5740508e-01		1.6787741e-05
5.4000000e-01		9.5425348e-01		1.8648981e-05
5.6000000e-01		9.5100968e-01		2.0626219e-05
5.8000000e-01		9.4767624e-01		2.2720253e-05
6.0000000e-01		9.4425574e-01		2.4931609e-05
6.2000000e-01		9.4075080e-01		2.7260547e-05
6.4000000e-01		9.3716403e-01		2.9707071e-05
6.6000000e-01		9.3349809e-01		3.2270929e-05
6.8000000e-01		9.2975564e-01		3.4951629e-05
7.0000000e-01		9.2593935e-01		3.7748439e-05
7.2000000e-01		9.2205188e-01		4.0660403e-05
7.4000000e-01		9.1809591e-01		4.3686349e-05
7.6000000e-01		9.1407410e-01		4.6824893e-05
7.8000000e-01		9.0998911e-01		5.0074459e-05
8.0000000e-01		9.0584358e-01		5.3433279e-05
8.2000000e-01		9.0164016e-01		5.6899413e-05
8.4000000e-01		8.9738144e-01		6.0470753e-05
8.6000000e-01		8.9307004e-01		6.4145038e-05
8.8000000e-01		8.8870851e-01		6.7919864e-05
9.0000000e-01		8.8429939e-01		7.1792694e-05
9.2000000e-01		8.7984521e-01		7.5760868e-05
9.4000000e-01		8.7534844e-01		7.9821617e-05
9.6000000e-01		8.7081153e-01		8.3972072e-05
9.8000000e-01		8.6623689e-01		8.8209275e-05
1.0000000e+00		8.6162689e-01		9.2530188e-05
1.0200000e+00		8.5698387e-01		9.6931705e-05
1.0400000e+00		8.5231012e-01		1.0141066e-04
1.0600000e+00		8.4760788e-01		1.0596384e-04
1.0800000e+00		8.4287937e-01		1.1058798e-04
1.1000000e+00		8.3812675e-01		1.1527981e-04
1.1200000e+00		8.3335212e-01		1.2003600e-04
1.1400000e+00		8.2855755e-01		1.2485325e-04
1.1600000e+00		8.2374506e-01		1.2972821e-04
1.1800000e+00		8.1891663e-01		1.3465756e-04
1.2000000e+00		8.1407417e-01		1.3963797e-04
1.2200000e+00		8.0921955e-01		1.4466614e-04
1.2400000e+00		8.0435459e-01		1.4973878e-04
1.2600000e+00		7.9948107e-01		1.5485263e-04
1.2800000e+00		7.9460071e-01		1.6000446e-04
1.3000000e+00		7.8971518e-01		1.6519108e-04
1.3200000e+00		7.8482609e-01		1.7040934e-04
1.3400000e+00		7.7993503e-01		1.7565614e-04
1.3600000e+00		7.7504350e-01		1.8092842e-04
1.3800000e+00		7.7015300e-01		1.8622319e-04
1.4000000e+00		7.6526493e-01		1.9153750e-04
1.4200000e+00		7.6038068e-01		1.9686848e-04
1.4400000e+00		7.5550156e-01		2.0221331e-04
1.4600000e+00		7.5062888e-01		2.0756924e-04
1.4800000e+00		7.4576384e-01		2.1293358e-04
1.5000000e+00		7.4090766e-01		2.1830371e-04
1.5200000e+00		7.3606146e-01		2.2367709e-04
1.5400000e+00		7.3122634e-01		2.2905126e-04
1.5600000e+00		7.2640337e-01		2.3442380e-04
1.5800000e+00		7.2159354e-01		2.3979240e-04
1.6000000e+00		7.1679784e-01		2.4515480e-04
1.6200000e+00		7.1201718e-01		2.5050883e-04
1.6400000e+00		7.0725246e-01		2.5585238e-04
1.6600000e+00		7.0250453e-01		2.6118342e-04
1.6800000e+00		6.9777419e-01		2.6650002e-04
1.7000000e+00		6.9306221e-01		2.7180027e-04
1.7200000e+00		6.8836933e-01		2.7708239e-04
1.7400000e+00		6.8369626e-01		2.8234465e-04
1.7600000e+00		6.7904364e-01		2.8758537e-04
1.7800000e+00		6.7441212e-01		2.9280298e-04
1.8000000e+00		6.6980229e-01		2.9799596e-04
1.8200000e+00		6.6521471e-01		3.0316286e-04
1.8400000e+00		6.6064993e-01		3.0830231e-04
1.8600000e+00		6.5610843e-01		3.1341299e-04
1.8800000e+00		6.5159070e-01		3.1849365e-04
1.9000000e+00		6.4709718e-01		3.2354313e-04
1.9200000e+00		6.4262829e-01		3.2856029e-04
1.9400000e+00		6.3818441e-01		3.3354409e-04
1.9600000e+00		6.3376592e-01		3.3849353e-04
1.9800000e+00		6.2937315e-01		3.4340768e-04
2.0000000e+00		6.2500641e-01		3.4828565e-04
2.0200000e+00		6.2066601e-01		3.5312662e-04
2.0400000e+00		6.1635220e-01		3.5792983e-04
2.0600000e+00		6.1206523e-01		3.6269455e-04
2.0800000e+00		6.0780534e-01		3.6742013e-04
2.1000000e+00		6.0357272e-01		3.7210595e-04
2.1200000e+00		5.9936756e-01		3.7675144e-04
2.1400000e+00		5.9519003e-01		3.8135608e-04
2.1600000e+00		5.9104028e-01		3.8591940e-04
2.1800000e+00		5.8691844e-01		3.9044097e-04
2.2000000e+00		5.8282462e-01		3.9492038e-04
2.2200000e+00		5.7875893e-01		3.9935731e-04
2.2400000e+00		5.7472144e-01		4.0375143e-04
2.2600000e+00		5.7071222e-01		4.0810247e-04
2.2800000e+00		5.6673134e-01		4.1241020e-04
2.3000000e+00		5.6277882e-01		4.1667441e-04
2.3200000e+00		5.5885469e-01		4.2089493e-04
2.3400000e+00		5.5495898e-01		4.2507163e-04
2.3600000e+00		5.5109168e-01		4.2920440e-04
2.3800000e+00		5.4725278e-01		4.3329317e-04
2.4000000e+00		5.4344227e-01		4.3733789e-04
2.4200000e+00		5.3966011e-01		4.4133852e-04
